id,time,username,post,label,skipstatus,player
719369961072766976,1461030331.898769,SeannLimm,@Navvvvv_ @vardy7 was there last night mate. https://t.co/MHbqKHlHmS,,,
719370056921124864,1461035983.2067509,Onehotspurs,RT @WillowsZoe: Great game &amp; result @SpursOfficial @Onehotspurs @aj_willows @HKane walking with that winning swagger #thfc #coys https:/,,,
719370101317701632,1461030331.8977695,ROAL129,@vardy7 Come On ?Jamie??You Are The Best Player In Our Heart??,,,
719371897989963776,1461037892.7455199,conpocomisterio,Dale  like a este tweet para saber que andas por allí activo y sacarte conversación por DM ;),,,
719372548832669696,1461030331.8857536,DelvalleEdu,"RT @LCFC_esp: GANO GANO GANO GANO GANOOOO LEICESTER!!!!! 

@SunderlandAFC 0-2 @LCFC 

Doblete de @vardy7 VAMOS CARAJOOOOO 

#LCFC????????",,,
719373007571918849,1461039594.7793748,firdaus_angger,Happy birthday @Dele_Alli the best young midfielder ! ????,,,
719373052564348929,1461030331.883751,jhoel_D,"Este jugadorazo ya está en Instagram.
@vardy7  el más tranquilo del mundo. https://t.co/WxT0BkoERg",,,
719373122319691777,1461039594.7783852,geeprasetya,"RT @Spurs_ID: #HappyBirhtday ke-20 untuk @Dele_Alli. Semoga selalu sehat, prima &amp; semakin mencintai #THFC.

???? ???? ???? ???? ???? #CO",,,
719373421281325056,1461039594.7773669,rcbianrahul,"Happy Birthday to @Dele_Alli, what a year he has had. Future of England. Improved a deal since my piece on him here https://t.co/GCRwPOGt6n",,,
719373457658552322,1461030331.8797462,adzlifrds,"RT @br_uk: Brace: ????
Three points: ?
#UCL football: ????
Man of the Weekend, @vardy7: ????
https://t.co/Jm9evrpyU7 https://t.co/U6qsZcUwlI",,,
719373692095053825,1461039594.7763515,GargNamrata17,Happiest Birthday @Dele_Alli ???????? https://t.co/A2BDHKFeoM,,,
719373998279143424,1461039594.77535,IndraMPS7,"RT @SpursOfficial: ""It shows that everything is possible"", Mauricio on @Dele_Alli's journey ahead of @ManUtd - https://t.co/BrKmnRZZYt
http…",,,
719374006286163968,1461030331.8727438,Atkins1Kelvin,@vardy7 Unbelievable a great day and a good 3points well done!,,,
719374157889146880,1461035983.1934333,IndraMPS7,RT @SpursOfficial: ICYMI: @HKane was named as the @premierleague Player of the Month for March earlier - https://t.co/LtIrH2t607 https://t.…,,,
719374914822803457,1461039594.7713456,Etheringto2Sean,@Dele_Alli happy birthday mate hope you have a good day well done the goal yesterday,,,
719374992933171200,1461039594.7703438,IndraMPS7,"RT @SpursOfficial: .@Dele_Alli on ""a massive game"" against @ManUtd today... #TogetherTHFC #COYS https://t.co/0QdzbEXGWy",,,
719375220922920960,1461039594.7683413,Siber1981,@SpursOfficial @ericdier @Dele_Alli what a lovely day!,,,
719376127895015424,1461039594.7653494,FahadholicSubha,RT @meseemajaswal: Last day as a teenager for @Dele_Alli but it's @ManUtd fans that'll be having the tantrum! 20mins for #ManUtd to turn th…,,,
719376486097100800,1461030331.8627243,Fujeen,"@LaGambetaTW @TimeLineFutbol @LCFC Gran jugada!! Calidad de crack @vardy7 Lo malo que no tiene mucha prensa, pero calla muchas bocas ???????",,,
719376720520818688,1461039594.7633145,NoahAbed,RT @SpursInTheBlood: Happy Birthday @Dele_Alli you piece of art. Hopefully many more years of brilliance to come. Baller. #COYS https://t.c…,,,
719377542889676801,1461039594.758321,KurniawanWa2n,"Happy birthday @Dele_Alli hope you always get great season with us, and stay for long time #coys",,,
719377630160674816,1461030331.8517113,NyagaDavid,RT @themunk123: If Leicester city win the premier league I will chop my nuts off and post them to Jamie Vardy @vardy7  #chatshitgetbanged #…,,,
719377683306692608,1461030331.8477054,santanupid,Great perfomance yesterday lads.. The league is almost ours @LCFC @vardy7????,,,
719377733210521600,1461039594.756283,DevanshTHFC,@Dele_Alli Happy Birthday????,,,
719377797685370880,1461039594.7542825,jonthfc,"RT @e_spurs: A very happy birthday @Dele_Alli may you be at Spurs for a long, long time! https://t.co/HzkyZFurMo",,,
719378149721571328,1461039594.7522779,IndraMPS7,RT @SpursOfficial: GOAL! @Dele_Alli scores!!! 1-0 #COYS,,,
719378335046873089,1461039594.7512767,IndraMPS7,"RT @SpursOfficial: .@ericdier: ""It was a brilliant win and in style!""
@Dele_Alli: ""It was important we stayed patient which we did."" https:…",,,
719378353011052545,1461039594.7502756,IndraMPS7,"RT @SpursOfficial: .@ericdier: ""@Dele_Alli deserved his goal and we're delighted!"" https://t.co/zJXj21jdR0",,,
719378382945816576,1461039594.7492814,IndraMPS7,RT @SpursOfficial: .@Dele_Alli spreading the love after his opener this afternoon! #COYS #TogetherTHFC https://t.co/GGiXL3aa5g,,,
719378460364316672,1461039594.7482762,IndraMPS7,"RT @SpursOfficial: .@Dele_Alli and @ericdier reflect on today's brilliant win against Man Utd! Full interview - https://t.co/3Tc9yCzAFL
htt…",,,
719378462318854144,1461039594.747282,baskoro_adytia,"RT @Spurs_ID: #THFC ???? #MUFC (3-0):

? @Dele_Alli (70')
? @AlderweireldTob (74')
? @ErikLamela (76')
???? #Hugo clean-sheet

#COYS https:/",,,
719378794834894848,1461039594.744266,IndraMPS7,"RT @SpursOfficial: Have you entered win a teamsheet signed by @Dele_Alli &amp; @ericdier? Don't miss the chance... #COYS 

https://t.co/Usao",,,
719378963848699904,1461039594.7422485,Olivia_Avery2,@Dele_Alli HAPPY BIRTHDAY DELE!!!!! HAVE A NICE DAY!!!!! #HappyBirthdayDele,,,
719379124037545984,1461039594.741243,Olivia_Avery2,@Dele_Alli HAPPY 20TH BIRTHDAY DELE!!!!!,,,
719380393506521088,1461030327.7525961,RespiraDeporte,#LeicesterCity #Claudio #Ranieri #LEI @LCFC @premierleague @premierleague @TheBPLVines #BPL @DonRanieri @vardy7 @leicsccc #Inglaterra #ENG,,,
719380438645620736,1461039594.7372048,cantwaitogo,@Dele_Alli Happy birthday mate #COYS,,,
719380493288865792,1461030327.751595,7cLete,"RT @labarra_fm: [@premierleague] Con doblete de @vardy7, @LCFC venció a @SunderlandAFC. ¡Están a un paso del título!  https://t.co/nUlUtM2o…",,,
719381169154826240,1461039594.7331636,mr_briefcase,@Dele_Alli happy birthday https://t.co/Evm07xtfzC,,,
719381440534851584,1461030327.7495925,jeremyvillage,@vardy7 Perfect Drinkvardy goal again! Make a 60 year City fan happy boys!!,,,
719381515331764224,1461039594.7320778,mr_briefcase,"RT @SpursThailand: Happy Birthday ???? @Dele_Alli ????????

Great birthday present ???? as you score against utd!!! ????????????

#COYS #Spu",,,
719382519351799809,1461035980.374887,MDeportivo909,#PremierLeague #Tottenham #ManchesterUnited @SpursOfficial @Spurs_MAS #BPL #Kane #Lamela @HKane #Mauricio #Pochettino #Inglaterra #England,,,
719382619666821120,1461030327.7455876,Emir_Haryanto,"@premierleague #Player Team Goals : 1. Kane @SpursOfficial 22,2. @vardy7 @LCFC  21,3. @RomeluLukaku9 @Everton 18,4. Aguero @MCFC 18. #BPL .",,,
719382627258658816,1461037892.7445214,QUEEJON,@hramosallup Bueno carga bien las baterías para que limpies también y muy pronto Miraflores!!! allí si hay!!! Dale papá!,,,
719382756065746944,1461039594.7272506,theKword40,@Dele_Alli Happy Birthday from the southern-most tip of Africa #StayRelentless #THFCfamily #COYS,,,
719382766585061376,1461030327.7435846,hornestek,"RT @LCFC: SCHMEICHEL: ""@vardy7 deserves everything he gets. He works so hard and he's such a top lad in the dressing room."" #SunLei",,,
719383796236156929,1461029785.6877966,Emir_Haryanto,"@premierleague #Player Team Goals : 5. @Mahrez22 @LCFC 16,6. Odion Ighalo Watford 14,dan 7. @IAmJermainDefoe @SunderlandAFC 12. #BPL .",,,
719383862103506944,1461030327.7405813,alexsalcedo24,"@vardy7 un gran abrazo y muchas felicidades desde México esperando con ansias este campeanato, gran corazon solo faltan 5 fechas",,,
719384411393912832,1461039594.721208,donnybobs46,@Dele_Alli Happy Birthday Dele hope you have a great day. Well played yesterday great win COYS,,,
719385341908631552,1461039594.7182028,_Ismael254,RT @SpursOfficial: Excuse us while we catch up... here's @Dele_Alli giving us the lead. It has escalated a bit since then... #COYS https://…,,,
719385880977371136,1461030327.73157,Miglsan,@vardy7 The Story of Jamie Vardy is so Remarkable! God Bless him and Leicester City! #LCFC....!,,,
719385916301639681,1461029448.700554,bishalckafle,"#Silva @21LVA , #Aguero @aguerosergiokun &amp; #DeBruyne @DeBruyneKev 

Lethal Trio #UEFAChampionsLeague #bringiton #UEFA #MCFC #cityvspsg",,,
719386506335531008,1461039594.7141984,AkpoDjebah,@Dele_Alli happy birthday ????????????,,,
719386729598337024,1461039594.7101908,Matttilts88,"@Dele_Alli ???????????????? happy birthday, have a great day. #COYS #TogetherTHFC ????????????????",,,
719387314934276097,1461037892.7425158,Ramooon333,"@queenmvrivhh Dale me avisaaaaaas, me mudo contigooux o por allí cerca",,,
719387502616948738,1461039594.7051845,Jure97z,Happy birthday @Dele_Alli,,,
719387712550281216,1461039594.703182,max_wahlman,RT @_SpursRelated: Happy 20th Birthday @Dele_Alli ???????? https://t.co/ACaDHOgZOP,,,
719387761489219584,1461030327.7255626,Eduardo_Hadez,"Cuando crezca seré como @vardy7 símbolo de perseverancia, trabajo duro, responsabilidad, nunca rendirse y siempre dar el máximo.",,,
719387764702052353,1461039594.7011821,9brunoandres,RT @SpursOfficial: A trio of @Dele_Alli photos from the opening 13 minutes at White Hart Lane. #COYS https://t.co/Dl4obfWoOD,,,
719387771459256321,1461035980.3668268,9brunoandres,RT @SpursOfficial: 17mins Brilliant hold-up play by @HKane allows us to attack down the left. Rose's cross put behind by Smalling for a cor…,,,
719387777083772928,1461035980.3648062,9brunoandres,RT @SpursOfficial: 17mins Corner is taken short to Rose &amp; back to @ErikLamela whose cross is directed on target by @HKane but the flag i,,,
719387780460232704,1461035980.3638046,9brunoandres,RT @SpursOfficial: Here's a look at @HKane and @JanVertonghen in action early on. 0-0 with 20 minutes on the clock. #COYS https://t.co/qR0h…,,,
719387785598267393,1461036496.0503054,9brunoandres,RT @SpursOfficial: 26mins @ChrisEriksen8 makes room for a shot from 25-30 yards but he can't get enough curl on it to bring it inside the t…,,,
719387790769852416,1461036496.049318,9brunoandres,RT @SpursOfficial: 28mins Close!! A delightful ball from @ChrisEriksen8 finds @ErikLamela but he heads wide from close range!! 0-0 #COYS,,,
719387795874267136,1461036496.0473163,9brunoandres,RT @SpursOfficial: 29mins @kylewalker2 charges down the right after being played in by @ChrisEriksen8 but his effort is blocked by a last-g…,,,
719387801523986432,1461035980.3628035,9brunoandres,RT @SpursOfficial: 44mins @HKane is bundled over by Smalling on the right-hand side. Free-kick is dangerous &amp; flicks off Martial but a g,,,
719387826652110848,1461039594.6971776,Clarkie_Tweets,Happy Birthday @Dele_Alli ????????,,,
719387836525453312,1461035980.3618026,9brunoandres,RT @SpursOfficial: 54mins @HKane turns and shoots in one movement but it's a comfortable save for De Gea. 0-0. #COYS,,,
719387853030088705,1461035980.3618026,9brunoandres,RT @SpursOfficial: 67mins Rose's cross is deflected on target by Mata but De Gea saves. @kylewalker2 then played in by @HKane but cut-back…,,,
719387879810736128,1461035980.3598,9brunoandres,RT @SpursOfficial: 73mins Darmian is booked for a late challenge on @HKane. #COYS,,,
719387931530682368,1461035980.3587985,9brunoandres,RT @SpursOfficial: 79mins Another outswinging @ErikLamela delivery is headed on target but this time @HKane's effort is tipped over. #COYS,,,
719387947154464769,1461039594.6941733,9brunoandres,RT @SpursOfficial: ...And here's @Dele_Alli celebrating that opener. #COYS https://t.co/38KrskAWfc,,,
719387973314326528,1461035980.3577974,9brunoandres,RT @SpursOfficial: #THFC sub: A standing ovation for @HKane as he's replaced by Son. 'He's one of our own' rings out around WHL. #COYS,,,
719387987486883840,1461039594.6931722,9brunoandres,RT @SpursOfficial: 90+1mins @mousadembele is almost through down the middle but is just stopped at the last! @Dele_Alli then booked for sim…,,,
719387990498373632,1461039594.6921682,9brunoandres,RT @SpursOfficial: #THFC sub: @Dele_Alli is replaced by @RyanMason #COYS,,,
719388176662556672,1461030327.7225585,A19NMP_,"@vardy7 top top man, so very pleased for you today! Your making my dream very real #keep going #LCFC",,,
719388283554238464,1461030327.7215571,indo_90agency,Pesta? @vardy7 kembali mencetak gol lagi untuk membantu @LCFC melewati test #EPL https://t.co/qlPLy3CZiH https://t.co/GKCAPA3oIA,,,
719388433911779328,1461030327.7205558,arauca_simon,So good @vardy7 @LCFC the premiership is one step closer!!! go! go! greetings grom Colombia.,,,
719388761419857920,1461030327.7195547,Southn_Terriers,@jonathansykes21 @vardy7 @Danny_Willett - Matthew Fitzpatrick (Sheffield) gets a top 10 finish in masters.,,,
719389215172272128,1461039594.6811092,CoachMarko22,Happy birthday young man @Dele_Alli may you keep progressing on and of the pitch...enjoy the birthday celebrations...dont video it COYS,,,
719389489936863233,1461039594.6791024,ModjoSpur,RT @HotspurHD: - Finishing off his teenage years in emphatic style // #thfc @Dele_Alli https://t.co/5APdEFtXxU,,,
719389541577011200,1461039594.6780913,Spurs_India,"#HappyBirthday @Dele_Alli!
????Tum jiyo hazaaron saal, saal ke din ho pachaas hazaar...????
#COYS https://t.co/ZWpVzKQ5t5",,,
719389606643429376,1461039594.67709,e_spurs,Happy 20th birthday @Dele_Alli - Hard work and Spurs legend status could be yours one day! #THFC https://t.co/EsRWNu6pgQ,,,
719389736549421056,1461039594.6761026,amirbagradi,"RT @Spurs_India: #HappyBirthday @Dele_Alli!
????Tum jiyo hazaaron saal, saal ke din ho pachaas hazaar...????
#COYS https://t.co/ZWpVzKQ5t5",,,
719389737421824000,1461039594.6740866,amirbagradi,RT @e_spurs: Happy 20th birthday @Dele_Alli - Hard work and Spurs legend status could be yours one day! #THFC https://t.co/EsRWNu6pgQ,,,
719389978065641472,1461030327.7155495,zacymadness,"So @vardy7  is STILL hav""n a party !????",,,
719390009237901312,1461039594.6720722,MrDzejkob,"Dzi? urodziny ma ch?opak, który w tym sezonie jest jednym z 4 filarów dru?yny. Bez niego wszystko mog?o pierdolnac. Najlepszego @Dele_Alli ?",,,
719390093392392192,1461035980.3537927,ChraveTech,RT @dirkspurs: @HKane . My 6 year old grand daughter Izzy came to watch today her debut match at WHL .You are her favourite ?????? https://t,,,
719390311437463552,1461035980.3507886,Sportsworld124,@HKane well done guys just now let's try and win the title this year,,,
719390374880419840,1461030327.7135472,xNathanLFC,RT @lukegreenygreen: @Stormzy1 @vardy7 https://t.co/j4kaIIcuor,,,
719391212030046208,1461039591.3698184,mariaroberts123,@Dele_Alli happy birthday #COYS ????,,,
719391655057600512,1461039591.365814,chilly_spurs,Happy birthday @Dele_Alli ???????????????????????? Hope the lads have bought you a decent present ????,,,
719391746983997440,1461039591.3638074,erich_eifert,Happy birthday to @Dele_Alli you're a beast never leave Tottenham. @ericdier you better get him a good present after his goal yesterday,,,
719391752575184898,1461039591.362803,MuhammadRajwa,@Dele_Alli you suck...,,,
719391888470450176,1461030327.7075398,Scret_Admrer,"Again n again in @premierleague 
@vardy7 again...
@SunderlandAFC 0-2 @LCFC 
https://t.co/Qy0IAzvVa1",,,
719392026526097409,1461039591.3618016,kibansp,RT @hotspur_world: Happy birthday @Dele_Alli | who turns 20 today! Have a great day! #COYS https://t.co/jSn0fjBJXn,,,
719392445428068352,1461030327.7065384,panderson_6,"RT @PlayersTribune: Congrats to the ""fantastic horse"" @vardy7 on two key goals today for @LCFC. https://t.co/GOsX749pKO",,,
719392686071877632,1461039591.3537755,samchin1,@Dele_Alli happy birthday Dele ???????? #coys,,,
719392798869438464,1461039591.3517554,Mart411Martin,"Happy birthday @Dele_Alli , how old mate? https://t.co/llHfvAgcUR",,,
719393091988373504,1461039591.3487518,craigalmondyido,@Mart411Martin @Dele_Alli morning lads ???? happy birthday dele,,,
719393440035958784,1461039591.3467484,Mart411Martin,"@craigalmondyido @Dele_Alli Morning, still got a big smile this morning ????????????????",,,
719393477122007042,1461030327.6985285,Harriso63293513,RT @SkyNews: Footballer @vardy7 attacks Twitter trolls for sexual threats against one-year-old daughter https://t.co/r2JHuqRZS9,,,
719393518888726528,1461030327.6975276,danuputra14,RT @vardy7: “@chloetee88: My love for life ???? http://t.co/xIEasjbMVF”awwwwwww x,,,
719393531488518144,1461030327.6965258,Erfijodecosoli,RT @ioriomarco: #PremierLeague #Leicester voi lo dareste il Pallone d'oro a @vardy7  #Vardy?,,,
719393643065434112,1461039591.3437462,craigalmondyido,@Mart411Martin @Dele_Alli still in it mate ????,,,
719393649151356928,1461039591.3427427,youngy2mark,Happy 20th Birthday @Dele_Alli a great present yesterday #COYS,,,
719393808337747968,1461039591.3419313,pskongsvinger,A huge congratulation to @Dele_Alli who is not a teenanger anymore ???? #coys,,,
719393995865071616,1461039591.3387196,lydlozlib,@Dele_Alli @SmithySoccerAM ....yeah but your still second.....come on you foxes..,,,
719394236316172288,1461039591.3297212,kiprotichp,@Dele_Alli Happy birthday,,,
